,open_usdt,high_usdt,low_usdt,close_usdt,volume_usdt,open_usd,high_usd,low_usd,close_usd,volume_usd
2023-03-19 20:57:00+00:00,27871.18,27893.16,27860.01,27870.4,184.89431,27956.46,27977.68,27943.78,27958.43,6.74129766
2023-03-19 20:58:00+00:00,27868.72,27919.31,27860.68,27909.65,236.00123,27953.46,28003.66,27947.5,27995.24,15.2713484
2023-03-19 20:59:00+00:00,27909.65,27916.5,27880.0,27889.22,210.04223,27992.46,28000.1,27965.65,27974.32,8.73613439
2023-03-19 21:00:00+00:00,27887.19,27933.55,27868.0,27923.65,411.43213,27971.33,28017.11,27953.7,28009.36,16.04093972
2023-03-19 21:01:00+00:00,27926.64,27974.09,27903.09,27969.36,496.46982,28009.56,28059.11,27982.01,28056.83,25.97935518
2023-03-19 21:02:00+00:00,27969.36,27982.64,27938.15,27977.25,447.89812,28052.57,28067.92,28023.26,28062.66,15.69417643
2023-03-19 21:03:00+00:00,27977.25,27992.29,27959.48,27977.0,285.58888,28062.4,28074.15,28046.18,28069.12,9.97493623
2023-03-19 21:04:00+00:00,27978.72,28036.4,27974.7,28025.46,539.95712,28067.65,28123.55,28060.72,28106.93,21.36918025
2023-03-19 21:05:00+00:00,28028.17,28088.23,28020.19,28049.73,571.63503,28106.93,28173.59,28106.93,28135.06,14.99721285
2023-03-19 21:06:00+00:00,28049.73,28079.72,28017.3,28032.51,309.36976,28135.06,28169.22,28106.7,28121.23,15.51416567
2023-03-19 21:07:00+00:00,28032.51,28089.64,28014.76,28079.24,450.26126,28121.23,28189.87,28105.5,28165.52,22.82938039
2023-03-19 21:08:00+00:00,28080.67,28198.48,28079.24,28173.43,897.6862,28165.52,28289.01,28165.52,28261.88,30.81126749
2023-03-19 21:09:00+00:00,28168.15,28215.8,28141.47,28160.29,773.23951,28261.85,28299.97,28229.49,28244.64,30.89257055
2023-03-19 21:10:00+00:00,28160.29,28164.96,28085.8,28098.18,594.56737,28252.49,28252.49,28174.68,28187.74,46.33580399
2023-03-19 21:11:00+00:00,28103.33,28145.0,28085.92,28113.69,337.45356,28188.74,28235.51,28171.4,28204.2,37.57707022
2023-03-19 21:12:00+00:00,28111.29,28125.51,28084.54,28107.99,264.2005,28199.48,28213.95,28178.25,28197.08,8.53494919
2023-03-19 21:13:00+00:00,28104.53,28110.03,28054.53,28093.58,424.36401,28197.08,28197.08,28139.7,28190.73,30.01404838
2023-03-19 21:14:00+00:00,28093.58,28133.42,28092.38,28112.49,325.81899,28187.89,28225.17,28187.89,28204.09,15.56458555
2023-03-19 21:15:00+00:00,28110.37,28119.7,28070.6,28108.73,229.19502,28206.41,28209.7,28161.34,28194.53,8.44430176
2023-03-19 21:16:00+00:00,28108.46,28158.77,28103.71,28145.18,307.31157,28198.4,28247.26,28194.64,28246.36,9.08309289
2023-03-19 21:17:00+00:00,28145.18,28195.31,28145.18,28156.1,378.37402,28246.27,28288.24,28242.17,28258.38,24.4669169
2023-03-19 21:18:00+00:00,28156.1,28193.48,28128.78,28187.58,362.85944,28250.03,28292.86,28223.5,28283.93,18.77597992
2023-03-19 21:19:00+00:00,28187.58,28216.92,28169.35,28209.9,484.64998,28283.92,28320.29,28264.0,28299.93,13.19732511
2023-03-19 21:20:00+00:00,28209.9,28215.69,28156.74,28168.57,291.21262,28299.55,28311.11,28258.31,28261.11,12.9847468
2023-03-19 21:21:00+00:00,28168.57,28172.78,28132.66,28145.93,312.86204,28260.18,28265.76,28228.15,28235.72,12.74966223
2023-03-19 21:22:00+00:00,28148.48,28162.47,28113.54,28139.82,231.43266,28243.64,28253.25,28209.46,28229.98,11.16350806
2023-03-19 21:23:00+00:00,28138.38,28158.54,28120.0,28124.14,188.66795,28237.94,28257.99,28216.74,28220.0,19.42884889
2023-03-19 21:24:00+00:00,28124.14,28137.64,28108.33,28112.51,177.77311,28220.0,28231.09,28201.05,28207.7,15.64272978
2023-03-19 21:25:00+00:00,28113.04,28128.5,28096.95,28109.88,321.04785,28207.7,28216.94,28188.11,28194.88,18.18423049
2023-03-19 21:26:00+00:00,28109.88,28116.08,28080.0,28115.88,228.25773,28204.49,28207.0,28173.88,28206.5,7.61041466
2023-03-19 21:27:00+00:00,28113.88,28120.0,28079.53,28088.4,156.27883,28207.01,28213.79,28176.76,28181.25,6.34827388
2023-03-19 21:28:00+00:00,28089.93,28103.32,28077.0,28096.29,164.6632,28181.24,28196.44,28170.35,28184.58,35.35401898
2023-03-19 21:29:00+00:00,28096.29,28117.05,28091.35,28107.22,182.75288,28189.04,28207.37,28184.47,28196.3,7.68434407
2023-03-19 21:30:00+00:00,28107.22,28127.41,28081.0,28082.08,184.27957,28196.15,28220.17,28171.81,28171.81,11.43880643
2023-03-19 21:31:00+00:00,28083.76,28113.24,28067.66,28111.17,168.66919,28179.42,28207.09,28159.29,28207.09,7.40125681
2023-03-19 21:32:00+00:00,28111.17,28135.77,28110.97,28120.69,198.0731,28204.94,28233.84,28201.41,28206.45,21.96019905
2023-03-19 21:33:00+00:00,28123.83,28125.0,28080.25,28103.03,219.65223,28207.16,28213.17,28174.55,28185.8,12.16726747
2023-03-19 21:34:00+00:00,28102.41,28108.4,28082.42,28086.69,122.17385,28191.76,28195.3,28169.53,28172.39,4.46773755
2023-03-19 21:35:00+00:00,28086.69,28098.82,28074.81,28082.33,143.79478,28176.68,28182.66,28161.51,28171.95,17.24577414
2023-03-19 21:36:00+00:00,28080.68,28082.43,28010.0,28033.12,403.55051,28164.81,28171.85,28100.46,28117.76,15.42152161
2023-03-19 21:37:00+00:00,28033.12,28035.32,27962.8,28011.85,458.33971,28119.07,28119.32,28046.0,28094.51,62.58230905
2023-03-19 21:38:00+00:00,28015.0,28022.67,27976.44,28020.75,238.70914,28092.66,28103.78,28059.57,28092.63,7.17796607
2023-03-19 21:39:00+00:00,28020.75,28054.5,28002.55,28014.87,287.91907,28101.15,28136.84,28084.89,28091.13,31.55177337
2023-03-19 21:40:00+00:00,28014.87,28033.0,27984.58,28025.66,187.53743,28090.99,28113.92,28064.89,28101.9,12.12968416
2023-03-19 21:41:00+00:00,28025.66,28082.59,28023.69,28078.14,179.5107,28100.37,28167.12,28100.37,28154.74,24.40745656
2023-03-19 21:42:00+00:00,28078.14,28079.99,28030.76,28055.53,147.3217,28156.06,28160.56,28115.87,28134.89,12.79194723
2023-03-19 21:43:00+00:00,28053.62,28064.25,28034.85,28036.97,104.94816,28139.71,28144.22,28115.19,28118.22,7.57839155
2023-03-19 21:44:00+00:00,28039.91,28048.0,28030.27,28043.45,103.63845,28118.23,28128.99,28101.89,28125.4,16.33610055
2023-03-19 21:45:00+00:00,28043.75,28044.95,28000.88,28032.8,185.5616,28124.54,28128.52,28078.09,28112.13,7.75389267
2023-03-19 21:46:00+00:00,28032.8,28077.06,28031.03,28069.6,121.50712,28112.84,28155.54,28112.84,28146.45,3.62981865
2023-03-19 21:47:00+00:00,28071.08,28073.38,28032.02,28033.3,79.8605,28146.58,28146.7,28110.42,28112.17,5.65466175
2023-03-19 21:48:00+00:00,28033.3,28064.66,28033.09,28057.7,70.65501,28111.52,28146.95,28111.43,28139.86,6.77642211
2023-03-19 21:49:00+00:00,28059.05,28059.07,28039.38,28049.9,56.55739,28139.86,28139.86,28120.04,28125.7,3.87502803
2023-03-19 21:50:00+00:00,28049.9,28049.9,27968.75,28004.29,239.98712,28128.24,28128.38,28054.21,28083.17,6.75462373
2023-03-19 21:51:00+00:00,28001.7,28033.0,27962.35,27998.18,318.74369,28083.17,28115.06,28045.6,28082.51,13.72584473
2023-03-19 21:52:00+00:00,28001.03,28001.03,27969.4,27972.15,141.89951,28080.39,28080.39,28049.63,28049.63,6.12735674
2023-03-19 21:53:00+00:00,27973.41,27977.31,27951.0,27963.19,164.73417,28054.13,28061.48,28035.35,28043.82,6.30715866
2023-03-19 21:54:00+00:00,27963.19,27999.99,27961.45,27976.42,207.59345,28043.81,28081.93,28043.81,28061.65,13.26661007
2023-03-19 21:55:00+00:00,27976.44,27993.33,27970.25,27990.46,107.15443,28061.97,28075.61,28055.99,28073.21,4.72919376
2023-03-19 21:56:00+00:00,27990.46,28018.0,27987.5,28016.71,132.48678,28075.91,28103.88,28074.63,28103.88,4.54339076
2023-03-19 21:57:00+00:00,28016.71,28038.5,27980.77,27996.98,185.41399,28103.88,28123.69,28067.97,28085.23,9.15075092
2023-03-19 21:58:00+00:00,27996.98,28003.68,27951.0,27956.57,170.81043,28085.31,28089.67,28036.97,28042.03,18.84568558
2023-03-19 21:59:00+00:00,27958.91,27999.18,27956.43,27975.77,140.59577,28042.02,28080.58,28041.05,28062.33,7.9839797
2023-03-19 22:00:00+00:00,27977.53,27992.26,27904.78,27915.56,561.60776,28062.51,28075.05,27985.13,28003.26,52.70165512
2023-03-19 22:01:00+00:00,27915.56,27940.61,27885.42,27891.06,378.56553,28003.26,28024.93,27961.76,27961.76,23.87605123
2023-03-19 22:02:00+00:00,27888.36,27943.56,27870.01,27905.15,588.03239,27967.65,28035.17,27953.87,27983.67,38.32861188
2023-03-19 22:03:00+00:00,27905.15,28008.38,27902.62,27996.09,459.85932,27986.28,28092.11,27986.28,28075.18,21.56497525
2023-03-19 22:04:00+00:00,27993.47,28054.72,27990.67,28025.6,571.58827,28075.9,28131.97,28075.8,28113.06,28.85975329
2023-03-19 22:05:00+00:00,28025.6,28048.12,28010.0,28024.52,362.69908,28111.06,28135.98,28101.18,28112.64,13.45740874
2023-03-19 22:06:00+00:00,28021.71,28040.67,27996.02,28003.78,261.1947,28110.89,28124.78,28081.9,28092.26,13.67649159
2023-03-19 22:07:00+00:00,28001.48,28038.0,28001.0,28018.99,195.12167,28089.14,28123.4,28089.14,28109.98,5.86401111
2023-03-19 22:08:00+00:00,28020.74,28043.0,28013.06,28018.97,216.659,28108.42,28127.75,28100.08,28100.08,9.67718215
2023-03-19 22:09:00+00:00,28017.1,28045.0,28016.91,28030.0,218.55569,28103.3,28128.49,28103.3,28113.12,14.68968207
2023-03-19 22:10:00+00:00,28030.0,28082.0,28028.0,28065.99,298.654,28114.58,28162.97,28110.62,28154.04,17.79071944
2023-03-19 22:11:00+00:00,28068.18,28086.24,28052.44,28080.0,303.95564,28154.03,28170.47,28136.49,28165.81,29.92307855
2023-03-19 22:12:00+00:00,28080.0,28083.0,28039.0,28047.66,204.61906,28166.06,28166.13,28121.76,28138.77,51.02537984
2023-03-19 22:13:00+00:00,28049.37,28071.84,28047.66,28062.84,212.71211,28138.88,28162.07,28138.88,28158.52,45.67485355
2023-03-19 22:14:00+00:00,28062.84,28073.64,28040.0,28051.0,204.25605,28155.43,28161.19,28131.5,28139.07,40.14750007
2023-03-19 22:15:00+00:00,28051.0,28099.59,28048.29,28087.12,260.032,28139.1,28190.61,28138.55,28175.91,47.71189092
2023-03-19 22:16:00+00:00,28089.45,28089.45,28050.0,28072.0,211.59813,28177.33,28178.92,28138.91,28161.17,12.48846333
2023-03-19 22:17:00+00:00,28069.81,28072.0,28028.16,28031.48,194.29044,28161.17,28161.17,28116.21,28116.21,11.9237283
2023-03-19 22:18:00+00:00,28031.48,28039.11,28017.1,28028.25,200.19981,28118.3,28124.56,28106.01,28112.79,9.25397142
2023-03-19 22:19:00+00:00,28030.6,28051.26,28020.01,28045.02,161.2924,28117.82,28139.41,28101.83,28135.79,8.85208576
2023-03-19 22:20:00+00:00,28045.02,28063.84,28025.11,28053.77,178.82517,28134.69,28151.69,28115.6,28139.69,9.82370216
2023-03-19 22:21:00+00:00,28050.85,28057.59,28028.31,28031.87,140.46471,28141.89,28142.54,28115.03,28122.46,5.93878586
2023-03-19 22:22:00+00:00,28031.87,28038.0,28018.4,28025.71,134.48749,28119.99,28126.44,28105.47,28116.06,8.92870199
2023-03-19 22:23:00+00:00,28023.62,28025.71,27968.06,27982.63,233.93513,28115.94,28115.94,28058.73,28069.98,29.12062095
2023-03-19 22:24:00+00:00,27985.06,27991.72,27950.23,27990.19,244.66944,28069.98,28076.9,28038.13,28076.83,34.77252564
2023-03-19 22:25:00+00:00,27988.62,28002.54,27971.09,27972.77,168.56305,28076.84,28084.39,28057.18,28060.0,7.15959034
2023-03-19 22:26:00+00:00,27975.26,28016.14,27968.55,27996.61,169.88756,28060.0,28101.06,28054.26,28082.33,10.83159489
2023-03-19 22:27:00+00:00,27996.24,28017.07,27986.3,28009.01,134.82485,28082.33,28100.0,28072.29,28097.06,8.63695292
2023-03-19 22:28:00+00:00,28010.1,28030.37,27993.43,28030.03,126.71872,28097.01,28111.48,28078.2,28107.84,11.52610072
2023-03-19 22:29:00+00:00,28027.96,28038.0,28016.39,28028.59,136.47679,28116.94,28122.47,28100.22,28107.03,12.00150036
2023-03-19 22:30:00+00:00,28029.2,28033.55,28004.78,28015.9,248.56088,28111.74,28112.92,28087.23,28095.4,17.30982518
2023-03-19 22:31:00+00:00,28015.9,28030.0,27995.58,27998.02,194.78799,28095.39,28117.26,28078.9,28078.9,33.90228571
2023-03-19 22:32:00+00:00,27996.51,28016.7,27982.0,28015.05,190.81382,28077.13,28100.18,28066.43,28094.92,15.03933363
2023-03-19 22:33:00+00:00,28016.38,28024.21,27988.51,28002.74,177.78748,28101.1,28108.51,28071.87,28088.94,12.51881844
2023-03-19 22:34:00+00:00,28003.77,28007.35,27990.52,27996.37,104.43988,28086.32,28093.65,28064.78,28084.47,21.07984216
2023-03-19 22:35:00+00:00,27995.44,28019.99,27993.18,28016.69,334.86095,28078.96,28105.25,28078.89,28102.41,20.51688436
2023-03-19 22:36:00+00:00,28016.79,28041.77,28011.79,28037.61,158.92855,28101.96,28127.89,28100.94,28124.34,14.04428563
2023-03-19 22:37:00+00:00,28039.3,28062.0,28037.61,28045.64,268.97417,28128.13,28145.52,28121.04,28129.32,17.02766805
2023-03-19 22:38:00+00:00,28043.78,28063.84,28038.47,28060.21,153.12849,28128.02,28148.07,28123.83,28146.21,17.50591647
2023-03-19 22:39:00+00:00,28057.1,28063.84,28045.22,28048.73,99.38736,28144.2,28148.07,28134.53,28134.53,7.74473361
2023-03-19 22:40:00+00:00,28050.71,28092.98,28041.73,28082.68,213.79467,28138.1,28178.24,28127.61,28172.29,15.152983
2023-03-19 22:41:00+00:00,28085.27,28161.47,28082.69,28131.14,616.74937,28172.28,28246.73,28172.28,28219.43,41.84702694
2023-03-19 22:42:00+00:00,28131.14,28162.62,28106.96,28111.11,377.09883,28217.29,28246.82,28192.19,28196.34,17.56909043
2023-03-19 22:43:00+00:00,28108.79,28135.63,28106.96,28123.26,189.30513,28196.34,28223.13,28193.08,28211.82,21.0881269
2023-03-19 22:44:00+00:00,28123.26,28140.0,28115.81,28118.47,168.40056,28210.27,28222.03,28200.12,28200.12,9.87206634
2023-03-19 22:45:00+00:00,28118.48,28153.0,28114.0,28125.0,233.85367,28204.4,28235.73,28197.62,28213.74,18.35357864
2023-03-19 22:46:00+00:00,28125.67,28138.53,28118.83,28124.67,168.38239,28214.72,28225.3,28205.61,28210.84,9.94795647
2023-03-19 22:47:00+00:00,28124.67,28128.47,28080.0,28102.85,303.04682,28210.85,28211.59,28166.17,28193.46,18.69832357
2023-03-19 22:48:00+00:00,28102.85,28126.72,28086.36,28122.9,189.1904,28190.0,28216.2,28177.82,28210.16,13.53614006
2023-03-19 22:49:00+00:00,28121.99,28130.99,28100.65,28102.8,158.62836,28210.15,28212.86,28190.0,28190.99,14.28354642
2023-03-19 22:50:00+00:00,28104.5,28132.0,28090.89,28123.3,140.7332,28190.97,28215.5,28179.0,28208.95,13.24365129
2023-03-19 22:51:00+00:00,28125.33,28141.64,28119.83,28136.17,144.00179,28212.56,28229.36,28204.68,28220.97,6.58355152
2023-03-19 22:52:00+00:00,28134.34,28141.18,28120.67,28133.0,136.12925,28220.98,28231.58,28203.36,28219.77,7.22826955
2023-03-19 22:53:00+00:00,28133.0,28133.26,28103.09,28130.67,145.82745,28219.74,28219.74,28187.79,28207.98,7.19306763
2023-03-19 22:54:00+00:00,28130.67,28142.0,28120.67,28140.47,153.5548,28212.58,28226.51,28203.33,28226.51,5.56874274
2023-03-19 22:55:00+00:00,28140.47,28141.34,28121.06,28127.07,129.91786,28223.12,28224.2,28206.49,28213.07,7.71423007
2023-03-19 22:56:00+00:00,28128.99,28132.99,28100.16,28130.1,183.40625,28213.12,28235.15,28184.81,28224.08,20.32433961
2023-03-19 22:57:00+00:00,28131.14,28131.14,28100.0,28102.8,140.28266,28224.08,28224.08,28189.13,28190.92,7.57453141
2023-03-19 22:58:00+00:00,28102.8,28133.93,28096.0,28126.58,164.01411,28189.19,28221.97,28186.52,28214.02,8.51111445
2023-03-19 22:59:00+00:00,28126.58,28128.43,28101.23,28112.88,103.76219,28214.02,28215.17,28193.05,28195.61,5.15860249
2023-03-19 23:00:00+00:00,28110.24,28115.55,28061.9,28081.91,305.59461,28195.61,28201.64,28153.08,28169.97,23.32227187
2023-03-19 23:01:00+00:00,28081.91,28138.5,28081.51,28131.1,186.93122,28170.0,28223.14,28170.0,28219.08,8.30321616
2023-03-19 23:02:00+00:00,28133.38,28158.05,28127.69,28144.12,264.29315,28220.67,28249.62,28217.18,28232.95,34.73584019
2023-03-19 23:03:00+00:00,28144.12,28159.5,28110.0,28155.26,257.3316,28231.28,28247.44,28199.94,28243.04,24.12826358
2023-03-19 23:04:00+00:00,28153.03,28162.62,28141.09,28155.0,175.93834,28243.04,28249.96,28230.53,28244.51,11.48819572
2023-03-19 23:05:00+00:00,28155.0,28157.73,28135.68,28152.44,117.93448,28245.08,28247.87,28224.54,28240.79,8.32328503
2023-03-19 23:06:00+00:00,28152.44,28175.08,28130.0,28142.58,226.86764,28240.79,28262.24,28217.96,28232.85,12.54364239
2023-03-19 23:07:00+00:00,28142.58,28160.0,28130.21,28134.05,171.56544,28232.95,28250.08,28218.84,28222.75,26.26394761
2023-03-19 23:08:00+00:00,28135.78,28145.1,28118.0,28134.34,161.71695,28222.75,28232.69,28206.49,28223.35,15.83013075
2023-03-19 23:09:00+00:00,28135.88,28137.62,28102.67,28120.0,234.04563,28227.08,28227.08,28191.21,28205.08,27.65686259
2023-03-19 23:10:00+00:00,28118.05,28129.58,28105.0,28124.81,135.72395,28205.08,28216.81,28190.59,28209.47,13.47233229
2023-03-19 23:11:00+00:00,28124.65,28144.05,28120.0,28138.75,141.75704,28209.47,28224.83,28207.67,28224.69,15.78899324
2023-03-19 23:12:00+00:00,28138.75,28146.0,28130.99,28138.51,113.86375,28224.69,28232.74,28217.95,28226.87,8.51008352
2023-03-19 23:13:00+00:00,28140.09,28165.9,28125.0,28159.99,167.48219,28226.41,28249.11,28211.79,28245.85,14.3773239
2023-03-19 23:14:00+00:00,28160.02,28174.86,28148.01,28152.33,155.43127,28248.43,28260.69,28236.63,28236.63,17.74436176
2023-03-19 23:15:00+00:00,28153.63,28195.31,28143.63,28167.66,329.87475,28240.67,28280.97,28233.97,28258.11,14.34976594
2023-03-19 23:16:00+00:00,28169.05,28175.68,28140.68,28157.28,188.03139,28255.4,28264.13,28233.72,28244.5,19.79354673
2023-03-19 23:17:00+00:00,28157.28,28158.0,28125.0,28153.06,181.07018,28246.29,28246.29,28218.03,28238.71,11.98175255
2023-03-19 23:18:00+00:00,28154.85,28199.0,28138.78,28195.92,300.87855,28240.33,28285.21,28226.85,28285.21,36.20623656
2023-03-19 23:19:00+00:00,28197.39,28250.0,28184.12,28224.39,623.79501,28285.2,28335.32,28274.27,28316.65,35.19006768
2023-03-19 23:20:00+00:00,28224.39,28284.13,28210.9,28216.53,586.40699,28314.44,28368.9,28302.37,28308.49,52.48345211
2023-03-19 23:21:00+00:00,28218.5,28260.0,28188.19,28251.96,337.21565,28307.57,28345.51,28274.91,28337.54,33.27967691
2023-03-19 23:22:00+00:00,28254.47,28298.0,28242.16,28258.07,354.62436,28342.78,28386.38,28331.46,28351.27,16.42966526
2023-03-19 23:23:00+00:00,28258.08,28260.97,28229.84,28252.89,168.84979,28348.05,28348.68,28316.43,28342.19,13.200021
2023-03-19 23:24:00+00:00,28254.78,28299.31,28251.44,28262.67,287.9207,28342.19,28381.46,28342.19,28351.48,14.84891104
2023-03-19 23:25:00+00:00,28259.37,28276.33,28237.57,28251.9,297.96706,28351.18,28365.0,28324.71,28338.41,16.72906996
2023-03-19 23:26:00+00:00,28249.28,28263.6,28236.62,28245.0,212.04336,28335.95,28347.26,28319.51,28334.13,16.15482901
2023-03-19 23:27:00+00:00,28245.0,28258.87,28230.67,28244.65,195.30997,28334.12,28344.7,28316.38,28332.58,7.78564078
2023-03-19 23:28:00+00:00,28245.88,28258.0,28223.3,28248.46,241.71007,28332.57,28344.68,28313.03,28334.63,16.44206741
2023-03-19 23:29:00+00:00,28248.46,28267.14,28225.8,28231.25,212.16912,28334.62,28349.47,28314.07,28319.9,16.18488061
2023-03-19 23:30:00+00:00,28231.25,28248.48,28204.23,28216.9,252.39485,28319.9,28336.31,28292.54,28303.71,25.28754732
2023-03-19 23:31:00+00:00,28216.9,28226.0,28180.6,28183.47,185.41294,28301.39,28310.27,28267.35,28267.35,23.16292591
2023-03-19 23:32:00+00:00,28185.0,28217.0,28175.54,28199.13,139.77796,28267.34,28299.27,28262.55,28285.33,23.20281349
2023-03-19 23:33:00+00:00,28199.13,28219.75,28182.17,28184.13,269.58074,28283.02,28299.97,28265.81,28269.36,16.98178836
2023-03-19 23:34:00+00:00,28184.13,28205.42,28171.37,28188.38,250.933,28267.17,28285.91,28250.68,28268.83,18.47982245
2023-03-19 23:35:00+00:00,28188.38,28217.29,28185.71,28209.75,132.85524,28269.03,28295.0,28266.78,28289.17,11.53105418
2023-03-19 23:36:00+00:00,28209.75,28209.82,28175.0,28196.26,153.21284,28289.75,28293.7,28263.17,28278.36,9.06428891
2023-03-19 23:37:00+00:00,28196.26,28205.19,28152.03,28170.85,262.5197,28280.69,28282.65,28240.82,28258.81,6.13074695
2023-03-19 23:38:00+00:00,28170.07,28176.0,28146.26,28155.18,150.82038,28258.8,28261.98,28227.83,28238.43,19.90020328
2023-03-19 23:39:00+00:00,28152.69,28159.81,28114.3,28149.58,267.27589,28238.29,28245.99,28204.47,28237.0,16.76756887
2023-03-19 23:40:00+00:00,28149.58,28166.99,28140.0,28149.34,157.19091,28235.71,28249.86,28225.96,28235.62,15.02026926
2023-03-19 23:41:00+00:00,28151.02,28180.13,28144.5,28157.67,230.57728,28235.44,28263.93,28232.25,28247.9,26.95251295
2023-03-19 23:42:00+00:00,28155.12,28161.28,28137.95,28148.76,131.49758,28246.44,28249.61,28227.2,28233.49,8.10337131
2023-03-19 23:43:00+00:00,28148.76,28153.82,28125.33,28137.82,157.43163,28231.3,28239.63,28211.8,28221.76,11.76716419
2023-03-19 23:44:00+00:00,28137.82,28148.35,28111.0,28118.41,236.28184,28221.76,28232.85,28196.29,28204.54,12.70560812
2023-03-19 23:45:00+00:00,28120.74,28137.34,28113.85,28113.85,152.45646,28202.24,28217.63,28195.0,28200.02,6.85923361
2023-03-19 23:46:00+00:00,28113.85,28121.06,28080.0,28103.87,288.13625,28200.18,28204.11,28164.33,28184.92,16.24208053
2023-03-19 23:47:00+00:00,28104.93,28106.38,28068.3,28070.87,168.74246,28184.92,28184.92,28157.18,28157.86,5.62970733
2023-03-19 23:48:00+00:00,28070.87,28098.15,28069.02,28090.35,194.61315,28162.55,28182.14,28158.18,28178.55,6.23881315
2023-03-19 23:49:00+00:00,28089.1,28099.99,28066.61,28091.66,145.28455,28174.2,28183.6,28150.82,28175.27,11.73167161
2023-03-19 23:50:00+00:00,28091.66,28093.93,28047.08,28056.41,209.92311,28176.22,28176.22,28133.56,28136.78,12.35699638
2023-03-19 23:51:00+00:00,28056.41,28062.84,28029.0,28030.93,257.38641,28136.78,28143.11,28116.0,28118.37,6.99632279
2023-03-19 23:52:00+00:00,28030.01,28039.0,28004.34,28013.44,294.48195,28116.16,28124.45,28094.32,28098.99,8.31303566
2023-03-19 23:53:00+00:00,28013.44,28031.02,27956.11,27970.64,678.58855,28099.01,28117.34,28039.19,28059.77,36.62984429
2023-03-19 23:54:00+00:00,27970.64,27980.77,27891.79,27904.52,811.4828,28062.06,28064.55,27979.39,27991.88,52.50828414
2023-03-19 23:55:00+00:00,27904.52,27938.32,27891.56,27917.99,528.1011,27990.44,28020.31,27976.56,28001.61,38.13711663
2023-03-19 23:56:00+00:00,27921.71,27962.63,27898.01,27958.94,412.42057,28001.6,28043.64,27979.36,28043.64,35.66770434
2023-03-19 23:57:00+00:00,27958.93,27972.26,27913.48,27955.67,247.3961,28041.91,28052.65,27995.73,28042.07,21.28330539
2023-03-19 23:58:00+00:00,27957.31,27970.86,27942.76,27948.82,223.13468,28040.08,28052.7,28025.89,28034.64,20.11217866
2023-03-19 23:59:00+00:00,27947.22,27974.11,27936.13,27972.87,201.32389,28030.28,28054.46,28027.22,28054.46,15.22314864
2023-03-20 00:00:00+00:00,27972.87,28000.0,27959.92,27969.21,488.97178,28058.15,28088.6,28041.34,28050.01,35.06690715
2023-03-20 00:01:00+00:00,27971.38,28012.04,27967.49,28008.53,431.70124,28055.51,28095.93,28053.18,28095.93,24.64997474
2023-03-20 00:02:00+00:00,28008.53,28026.28,28000.72,28018.22,266.61721,28095.93,28118.46,28088.57,28109.27,27.40260272
2023-03-20 00:03:00+00:00,28020.46,28038.28,28000.01,28007.88,272.17883,28109.35,28127.33,28092.69,28099.0,24.75023983
2023-03-20 00:04:00+00:00,28007.88,28013.46,27941.97,27953.83,516.00845,28099.0,28104.21,28036.78,28047.98,16.60444126
2023-03-20 00:05:00+00:00,27955.42,27970.26,27823.5,27840.14,808.41954,28047.95,28055.91,27916.39,27938.44,35.4755161
2023-03-20 00:06:00+00:00,27842.16,27868.57,27779.65,27833.11,815.89452,27938.44,27957.03,27875.91,27914.17,49.09112592
2023-03-20 00:07:00+00:00,27829.73,27939.83,27827.51,27929.1,565.69844,27914.24,28019.74,27912.0,28019.47,31.46988491
2023-03-20 00:08:00+00:00,27929.82,27958.62,27923.54,27931.81,365.24968,28019.42,28042.55,28006.79,28019.16,18.0747724
2023-03-20 00:09:00+00:00,27932.91,27955.82,27910.45,27946.06,263.5638,28011.55,28038.54,27991.28,28028.35,15.29150158
2023-03-20 00:10:00+00:00,27943.23,27959.91,27892.46,27898.26,294.25202,28027.46,28045.17,27979.76,27986.63,11.555481
2023-03-20 00:11:00+00:00,27898.26,27907.02,27858.0,27896.52,355.52945,27986.62,27987.67,27946.62,27981.47,19.27982878
2023-03-20 00:12:00+00:00,27896.52,27952.67,27887.55,27929.72,282.68798,27978.21,28035.61,27970.64,28018.22,16.85218416
2023-03-20 00:13:00+00:00,27931.19,27958.11,27924.82,27940.16,238.71241,28018.22,28041.51,28009.74,28026.29,7.28756327
2023-03-20 00:14:00+00:00,27940.16,27993.09,27936.5,27987.88,320.18826,28024.8,28072.94,28021.76,28072.8,19.8559431
2023-03-20 00:15:00+00:00,27987.88,27992.27,27944.91,27948.0,241.58182,28067.77,28075.49,28029.34,28034.71,8.3799461
2023-03-20 00:16:00+00:00,27948.0,27975.0,27921.93,27955.96,261.01011,28032.98,28055.95,28002.1,28039.39,10.29301847
2023-03-20 00:17:00+00:00,27955.96,27971.67,27931.07,27969.77,242.926,28039.39,28054.48,28016.08,28054.48,15.22080114
2023-03-20 00:18:00+00:00,27968.02,28017.37,27964.39,28010.44,354.18692,28049.75,28097.89,28048.01,28094.21,14.49859385
2023-03-20 00:19:00+00:00,28010.45,28014.37,27965.39,27974.4,255.97615,28095.33,28095.33,28048.82,28057.41,11.82698438
2023-03-20 00:20:00+00:00,27974.39,27976.99,27934.52,27960.0,272.69232,28054.28,28056.86,28015.14,28040.2,14.32322724
2023-03-20 00:21:00+00:00,27960.0,27977.42,27937.72,27970.4,194.41248,28041.99,28056.46,28017.14,28050.72,7.49807038
